"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
24	7	622	-6.473415848073	-6.23348210417841	0	0	0	1
213	184	672	-1.86875546672175	-1.62882172282715	0	0	0	1
89	137	368	-1.42552987309649	-1.18559612920189	0	0	0	1
647	520	1324	-1.34831959377876	-1.10838584988417	0	0	0	1
25	24	362	-3.91488338636205	-3.67494964246746	0	0	0	1
317	468	285	0.7155466105313	0.955480354425893	0	0	0	1
31	59	757	-3.68150644062389	-3.4415726967293	0	0	0	1
267	196	842	-2.10296657895119	-1.86303283505659	0	0	0	1
525	770	491	0.649135421267571	0.889069165162164	0	0	0	1
146	151	710	-2.23327047506697	-1.99333673117237	0	0	0	1
36	22	137	-2.63860046432323	-2.39866672042864	0	0	0	1
416	369	1016	-1.46120768071177	-1.22127393681718	0	0	0	1
420	476	273	0.80206062238809	1.04199436628268	0	0	0	1
143	140	664	-2.24575641440196	-2.00582267050737	0	0	0	1
1554	2612	4142	-0.665172656674081	-0.425238912779488	0	0	0	1
171	259	118	1.13416523832471	1.37409898221931	0	0	0	1
4	5	117	-4.54843662469604	-4.30850288080145	0	0	0	1
11	24	188	-2.96962635095648	-2.72969260706189	0	0	0	1
4	0	66	NA	NA	0	0	0	1
91	118	342	-1.53520946552406	-1.29527572162946	0	0	0	1
304	249	109	1.19181760729115	1.43175135118575	0	0	0	1
388	581	304	0.934466839960944	1.17440058385554	0	0	0	1
40	48	829	-4.11026579077459	-3.87033204688	0	0	0	1
7	20	213	-3.41278152533848	-3.17284778144388	0	0	0	1
160	108	2205	-4.35167543828141	-4.11174169438682	0	0	0	1
122	68	544	-3	-2.76006625610541	0	0	0	1
325	253	1325	-2.38878306964361	-2.14884932574902	0	0	0	1
331	380	1065	-1.48678210678225	-1.24684836288766	0	0	0	1
503	383	161	1.25028370381034	1.49021744770493	0	0	0	1
523	210	1015	-2.27301849440642	-2.03308475051182	0	0	0	1
6	16	358	-4.48381577726426	-4.24388203336966	0	0	0	1
50	22	216	-3.29545588352617	-3.05552213963158	0	0	0	1
12	17	269	-3.98399952130628	-3.74406577741169	0	0	0	1
65	50	449	-3.16671544496642	-2.92678170107183	0	0	0	1
137	267	133	1.00541349618636	1.24534724008096	0	0	0	1
31	64	300	-2.22881869049588	-1.98888494660129	0	0	0	1
263	331	127	1.38200272003505	1.62193646392964	0	0	0	1
64	66	368	-2.47916783669856	-2.23923409280397	0	0	0	1
718	593	1276	-1.10552431921887	-0.865590575324273	0	0	0	1
113	145	461	-1.6687138504144	-1.42878010651981	0	0	0	1
81	203	1105	-2.44449473709362	-2.20456099319902	0	0	0	1
75	56	849	-3.92226582149543	-3.68233207760084	0	0	0	1
31	38	306	-3.00946032924907	-2.76952658535447	0	0	0	1
55	100	507	-2.34198574722862	-2.10205200333402	0	0	0	1
1131	1037	8241	-2.99040351698379	-2.75046977308919	0	0	0	1
59	23	369	-4.00391505000338	-3.76398130610879	0	0	0	1
253	238	956	-2.0060490446728	-1.76611530077821	0	0	0	1
246	328	172	0.931287249915986	1.17122099381058	0	0	0	1
327	483	245	0.979241439833203	1.2191751837278	0	0	0	1
53	0	335	NA	NA	0	0	0	1
11	41	250	-2.608232280044	-2.36829853614941	0	0	0	1
51	73	2546	-5.12419214502134	-4.88425840112675	0	0	0	1
2	7	487	-6.12042304002474	-5.88048929613015	0	0	0	1
745	847	349	1.27913493312255	1.51906867701714	0	0	0	1
231	325	175	0.893084796083487	1.13301853997808	0	0	0	1
203	244	1849	-2.92179217184131	-2.68185842794672	0	0	0	1
749	947	4140	-2.1281944369183	-1.88826069302371	0	0	0	1
10	2	138	-6.10852445677817	-5.86859071288358	0	0	0	1
959	735	1923	-1.38754260761617	-1.14760886372158	0	0	0	1
8	27	213	-2.97982211806237	-2.73988837416778	0	0	0	1
2352	2363	2021	0.225550307594112	0.465484051488705	0	0	0	1
243	569	203	1.48694892512141	1.726882669016	0	0	0	1
112	162	36	2.16992500144231	2.4098587453369	0	0	0	1
4	3	126	-5.39231742277876	-5.15238367888417	0	0	0	1
96	167	60	1.47681369686553	1.71674744076013	0	0	0	1
5	2	109	-5.76818432477693	-5.52825058088233	0	0	0	1
997	760	1665	-1.13145085362768	-0.891517109733084	0	0	0	1
21	15	473	-4.97880577773088	-4.73887203383628	0	0	0	1
554	1196	393	1.6056161719395	1.84554991583409	0	0	0	1
92	192	51	1.91253715874966	2.15247090264425	0	0	0	1
147	371	170	1.1258844404831	1.36581818437769	0	0	0	1
182	10	219	-4.45285896471381	-4.21292522081922	0	0	0	1
8	20	374	-4.22496636500027	-3.98503262110568	0	0	0	1
131	234	60	1.96347412397489	2.20340786786948	0	0	0	1
250	138	873	-2.66131338685127	-2.42137964295668	0	0	0	1
381	426	185	1.20332815970953	1.44326190360412	0	0	0	1
6	48	0	NA	NA	0	0	0	1
501	523	1584	-1.59868948383267	-1.35875573993808	0	0	0	1
125	179	54	1.72892827510079	1.96886201899538	0	0	0	1
245	250	71	1.8160371651574	2.055970909052	0	0	0	1
2653	2241	1451	0.627095129443649	0.867028873338242	0	0	0	1
598	696	243	1.51813099224295	1.75806473613754	0	0	0	1
112	108	19	2.50695998871988	2.74689373261448	0	0	0	1
4602	3466	7596	-1.13196825098933	-0.892034507094735	0	0	0	1
1	0	3452	NA	NA	0	0	0	1
441	575	282	1.02786679343294	1.26780053732754	0	0	0	1
682	650	214	1.60282892151467	1.84276266540926	0	0	0	1
5891	3934	7776	-0.98303126132725	-0.743097517432658	0	0	0	1
253	308	66	2.22239242133645	2.46232616523104	0	0	0	1
199	230	55	2.06413033741971	2.30406408131431	0	0	0	1
74	62	417	-2.74970726305779	-2.5097735191632	0	0	0	1
50	3	694	-7.8538293518571	-7.61389560796251	0	0	0	1
683	1071	518	1.0479344770637	1.28786822095829	0	0	0	1
3306	2754	1459	0.916548676217072	1.15648242011166	0	0	0	1
143	179	1734	-3.27607240595758	-3.03613866206299	0	0	0	1
680	814	553	0.55774931403154	0.797683057926132	0	0	0	1
14	8	101	-3.65821148275179	-3.4182777388572	0	0	0	1
89	132	36	1.87446911791614	2.11440286181073	0	0	0	1
1309	1431	1042	0.457668394448159	0.697602138342752	0	0	0	1
214	280	857	-1.61386837716753	-1.37393463327294	0	0	0	1
1453	2041	1405	0.53870605192443	0.778639795819023	0	0	0	1
599	780	490	0.670692374747039	0.910626118641632	0	0	0	1
196	317	74	2.09888566451046	2.33881940840505	0	0	0	1
647	678	308	1.13835492244144	1.37828866633603	0	0	0	1
552	594	304	0.966391607357181	1.20632535125177	0	0	0	1
103	158	23	2.78021879212009	3.02015253601468	0	0	0	1
1111	1412	551	1.35761586470002	1.59754960859462	0	0	0	1
814	1078	684	0.656288947866608	0.896222691761201	0	0	0	1
97	178	2092	-3.55493370528054	-3.31499996138595	0	0	0	1
745	695	7331	-3.39892512259169	-3.15899137869709	0	0	0	1
74	127	27	2.2337971846087	2.47373092850329	0	0	0	1
64	121	619	-2.35493236193967	-2.11499861804508	0	0	0	1
90	66	1280	-4.27753397552891	-4.03760023163432	0	0	0	1
207	357	158	1.175999515852	1.41593325974659	0	0	0	1
15	21	132	-2.65207669657969	-2.4121429526851	0	0	0	1
262	315	1283	-2.0260974367024	-1.78616369280781	0	0	0	1
89	55	282	-2.35819163887413	-2.11825789497954	0	0	0	1
810	847	471	0.846634909719414	1.08656865361401	0	0	0	1
130	255	68	1.90689059560852	2.14682433950311	0	0	0	1
359	366	999	-1.44864102950837	-1.20870728561378	0	0	0	1
103	219	64	1.77478705960117	2.01472080349577	0	0	0	1
1733	1862	354	2.3950318074758	2.63496555137039	0	0	0	1
833	617	2123	-1.78276197675596	-1.54282823286137	0	0	0	1
509	505	1728	-1.77474792452431	-1.53481418062972	0	0	0	1
570	668	1241	-0.893583107656305	-0.653649363761712	0	0	0	1
705	693	1502	-1.11595755537706	-0.876023811482465	0	0	0	1
132	79	1168	-3.88604381070291	-3.64611006680832	0	0	0	1
588	467	1741	-1.89842174794144	-1.65848800404685	0	0	0	1
8	6	92	-3.93859945533586	-3.69866571144126	0	0	0	1
55	104	360	-1.79141337818858	-1.55147963429399	0	0	0	1
201	365	187	0.964858193879743	1.20479193777434	0	0	0	1
6	8	111	-3.79441586635011	-3.55448212245551	0	0	0	1
58	75	356	-2.24691474047052	-2.00698099657593	0	0	0	1
62	115	1113	-3.27474782639759	-3.03481408250299	0	0	0	1
60	87	451	-2.37404012740665	-2.13410638351206	0	0	0	1
138	269	792	-1.55789425752299	-1.31796051362839	0	0	0	1
167	199	47	2.08203576886601	2.3219695127606	0	0	0	1
54	40	780	-4.28540221886225	-4.04546847496766	0	0	0	1
520	309	107	1.52999604150323	1.76992978539782	0	0	0	1
3025	947	3617	-1.93335726718739	-1.6934235232928	0	0	0	1
413	853	557	0.614868413978259	0.854802157872852	0	0	0	1
114	109	732	-2.74751551350712	-2.50758176961252	0	0	0	1
30	37	213	-2.52525625459689	-2.2853225107023	0	0	0	1
187	108	356	-1.72084592880293	-1.48091218490834	0	0	0	1
145	118	1580	-3.74306579370262	-3.50313204980803	0	0	0	1
1429	1942	2933	-0.594833870337764	-0.354900126443171	0	0	0	1
360	463	224	1.04751346120263	1.28744720509722	0	0	0	1
34	84	389	-2.21130892220743	-1.97137517831284	0	0	0	1
1496	1234	1005	0.296146893083126	0.536080636977718	0	0	0	1
16	10	118	-3.56071495447448	-3.32078121057989	0	0	0	1
209	286	27	3.40498383461492	3.64491757850951	0	0	0	1
288	273	1007	-1.88309082708693	-1.64315708319234	0	0	0	1
524	754	121	2.63955747599407	2.87949121988866	0	0	0	1
666	597	307	0.959492275894627	1.19942601978922	0	0	0	1
308	481	236	1.0272500344082	1.26718377830279	0	0	0	1
43393	39448	41532	-0.0742711893854846	0.165662554509108	0	0	0	1
3144	2834	1667	0.7655856539316	1.00551939782619	0	0	0	1
5676	5230	4006	0.384648525321596	0.624582269216189	0	0	0	1
212	349	128	1.44708322620965	1.68701697010425	0	0	0	1
272	169	688	-2.02538531841991	-1.78545157452532	0	0	0	1
351	548	294	0.898359738124164	1.13829348201876	0	0	0	1
2	3	173	-5.84966572691557	-5.60973198302098	0	0	0	1
403	511	1738	-1.76603288587678	-1.52609914198219	0	0	0	1
244	318	1070	-1.75051212600416	-1.51057838210956	0	0	0	1
107	186	41	2.18160680648995	2.42154055038454	0	0	0	1
203	386	124	1.6382607268812	1.8781944707758	0	0	0	1
3582	1750	3735	-1.09375332095691	-0.853819577062316	0	0	0	1
381	422	226	0.900920226291998	1.14085397018659	0	0	0	1
433	515	235	1.13191167550558	1.37184541940017	0	0	0	1
1572	1817	3059	-0.751501687324087	-0.511567943429494	0	0	0	1
211	327	160	1.03121873061072	1.27115247450531	0	0	0	1
107	107	731	-2.77226060955129	-2.5323268656567	0	0	0	1
209	255	614	-1.26774140851132	-1.02780766461673	0	0	0	1
4425	3984	6818	-0.775130952071866	-0.535197208177273	0	0	0	1
468	329	811	-1.30161433048203	-1.06168058658744	0	0	0	1
2450	1414	2715	-0.941170077882324	-0.701236333987732	0	0	0	1
739	1042	582	0.840264219370225	1.08019796326482	0	0	0	1
2027	1971	3405	-0.788727021855948	-0.548793277961355	0	0	0	1
248	363	1017	-1.48627822586175	-1.24634448196716	0	0	0	1
1141	1580	919	0.781787791775431	1.02172153567002	0	0	0	1
3790	3101	2081	0.575456560877287	0.815390304771879	0	0	0	1
361	374	123	1.6043799545484	1.84431369844299	0	0	0	1
354	402	953	-1.24528071273101	-1.00534696883642	0	0	0	1
1581	1596	759	1.07228886080688	1.31222260470147	0	0	0	1
115	185	490	-1.40525647848626	-1.16532273459167	0	0	0	1
30	7	383	-5.77384565986735	-5.53391191597276	0	0	0	1
67	107	1812	-4.08190025364509	-3.84196650975049	0	0	0	1
8	10	120	-3.58496250072116	-3.34502875682656	0	0	0	1
7	5	90	-4.16992500144231	-3.92999125754772	0	0	0	1
92	198	38	2.38142910663602	2.62136285053062	0	0	0	1
226	232	555	-1.2583629661099	-1.0184292222153	0	0	0	1
12	7	373	-5.73567689819763	-5.49574315430304	0	0	0	1
2026	2475	4297	-0.795901251919604	-0.555967508025011	0	0	0	1
41	18	282	-3.96962635095648	-3.72969260706189	0	0	0	1
26	59	658	-3.4793007243734	-3.23936698047881	0	0	0	1
67	121	27	2.16397573511113	2.40390947900572	0	0	0	1
203	364	176	1.0483630215614	1.28829676545599	0	0	0	1
258	215	690	-1.68225970207607	-1.44232595818148	0	0	0	1
1262	1062	2225	-1.06702156993697	-0.827087826042377	0	0	0	1
26	72	4	4.16992500144231	4.4098587453369	0	0	0	1
70	141	3470	-4.62116859506683	-4.38123485117224	0	0	0	1
33	33	179	-2.4394216579058	-2.19948791401121	0	0	0	1
430	614	315	0.962886826982899	1.20282057087749	0	0	0	1
208	268	49	2.45137934634256	2.69131309023716	0	0	0	1
85	94	1835	-4.28697549605294	-4.04704175215834	0	0	0	1
20	29	222	-2.93643487122253	-2.69650112732794	0	0	0	1
191	264	122	1.11365678179557	1.35359052569016	0	0	0	1
107	161	31	2.37672056772774	2.61665431162233	0	0	0	1
77	80	529	-2.72519581722666	-2.48526207333207	0	0	0	1
702	971	2418	-1.31627104382993	-1.07633729993534	0	0	0	1
669	583	1921	-1.72028973046503	-1.48035598657044	0	0	0	1
1901	2140	1412	0.599870708017329	0.839804451911922	0	0	0	1
87	81	1906	-4.55648240102532	-4.31654865713072	0	0	0	1
321	410	2927	-2.83572693090331	-2.59579318700871	0	0	0	1
60	66	233	-1.81979202529583	-1.57985828140123	0	0	0	1
2010	1423	2303	-0.694578749266363	-0.45464500537177	0	0	0	1
210	306	156	0.971985623830403	1.211919367725	0	0	0	1
386	582	279	1.0607540310791	1.30068777497369	0	0	0	1
195	269	112	1.26410744049902	1.50404118439361	0	0	0	1
8279	9516	5742	0.728801941217954	0.968735685112547	0	0	0	1
33	129	33	1.9668331360648	2.20676687995939	0	0	0	1
20	8	167	-4.38370429247405	-4.14377054857946	0	0	0	1
5	32	207	-2.69348695749933	-2.45355321360473	0	0	0	1
153	141	32	2.13955135239879	2.37948509629339	0	0	0	1
235	293	144	1.02483185297994	1.26476559687453	0	0	0	1
1022	1046	560	0.901384119301975	1.14131786319657	0	0	0	1
37	20	613	-4.93781516880342	-4.69788142490883	0	0	0	1
240	397	212	0.905074742579759	1.14500848647435	0	0	0	1
90	118	459	-1.95970729405197	-1.71977355015737	0	0	0	1
13	22	156	-2.82597060022495	-2.58603685633036	0	0	0	1
67	53	204	-1.9445048874083	-1.7045711435137	0	0	0	1
276	231	25	3.20789285164133	3.44782659553593	0	0	0	1
435	704	239	1.55856481065655	1.79849855455114	0	0	0	1
174	205	535	-1.38391498178306	-1.14398123788847	0	0	0	1
382	510	280	0.865070419913891	1.10500416380848	0	0	0	1
99	128	596	-2.21916852046216	-1.97923477656757	0	0	0	1
689	612	158	1.95360709451555	2.19354083841014	0	0	0	1
9	40	196	-2.29278174922785	-2.05284800533325	0	0	0	1
117	156	20	2.96347412397489	3.20340786786948	0	0	0	1
214	211	75	1.4922804982113	1.7322142421059	0	0	0	1
150	194	72	1.42998784074482	1.66992158463941	0	0	0	1
272	300	108	1.47393118833241	1.71386493222701	0	0	0	1
4	14	196	-3.8073549220576	-3.56742117816301	0	0	0	1
429	737	507	0.539678872091729	0.779612615986321	0	0	0	1
1176	1497	908	0.721310018767502	0.961243762662095	0	0	0	1
377	709	368	0.946079861182504	1.1860136050771	0	0	0	1
461	486	177	1.45720695352278	1.69714069741738	0	0	0	1
107	95	504	-2.40742431516897	-2.16749057127438	0	0	0	1
1928	2178	1513	0.525591966500169	0.765525710394762	0	0	0	1
1380	1153	858	0.426342960152226	0.666276704046819	0	0	0	1
305	288	101	1.51171351869052	1.75164726258511	0	0	0	1
91	124	906	-2.86917092965936	-2.62923718576477	0	0	0	1
359	706	368	0.939962417214169	1.17989616110876	0	0	0	1
280	315	1039	-1.72177192051693	-1.48183817662234	0	0	0	1
127	298	83	1.84412908911524	2.08406283300983	0	0	0	1
194	214	67	1.67537779594338	1.91531153983797	0	0	0	1
140	196	74	1.40525647848626	1.64519022238085	0	0	0	1
101	159	36	2.14295795384204	2.38289169773664	0	0	0	1
186	261	88	1.56847437793259	1.80840812182718	0	0	0	1
131	215	93	1.20903403848143	1.44896778237602	0	0	0	1
1	7	114	-4.02553509210714	-3.78560134821254	0	0	0	1
199	223	598	-1.4231017742778	-1.18316803038321	0	0	0	1
85	162	18	3.16992500144231	3.4098587453369	0	0	0	1
327	350	137	1.3531790288718	1.5931127727664	0	0	0	1
338	468	178	1.39463128861701	1.6345650325116	0	0	0	1
68	112	765	-2.77196101552241	-2.53202727162782	0	0	0	1
34	7	1873	-8.06378026218544	-7.82384651829085	0	0	0	1
146	130	1151	-3.14630430510378	-2.90637056120918	0	0	0	1
245	119	16	2.89481776330794	3.13475150720254	0	0	0	1
116	102	1599	-3.97052888150884	-3.73059513761424	0	0	0	1
22	26	248	-3.25375659224578	-3.01382284835119	0	0	0	1
27	78	290	-1.89450687115269	-1.65457312725809	0	0	0	1
109	12	1568	-7.02974734339405	-6.78981359949946	0	0	0	1
5	11	130	-3.56293619439116	-3.32300245049656	0	0	0	1
531	302	1019	-1.75453359684074	-1.51459985294614	0	0	0	1
36	75	1194	-3.99276843076893	-3.75283468687433	0	0	0	1
755	456	217	1.07133878172026	1.31127252561485	0	0	0	1
203	174	51	1.77051815387723	2.01045189777183	0	0	0	1
5	0	66	NA	NA	0	0	0	1
374	344	1037	-1.59193542411113	-1.35200168021654	0	0	0	1
43	53	257	-2.27770409463068	-2.03777035073609	0	0	0	1
10	5	157	-4.97269265400426	-4.73275891010967	0	0	0	1
38	80	652	-3.02680005934371	-2.78686631544912	0	0	0	1
39	46	265	-2.52628659339355	-2.28635284949896	0	0	0	1
30	2	85	-5.4093909361377	-5.16945719224311	0	0	0	1
2	0	86	NA	NA	0	0	0	1
43	46	1239	-4.75139851608359	-4.511464772189	0	0	0	1
121	141	949	-2.75071292462232	-2.51077918072772	0	0	0	1
570	1326	138	3.26434060333442	3.50427434722901	0	0	0	1
473	597	350	0.770376009432477	1.01030975332707	0	0	0	1
152	254	665	-1.38852584361639	-1.14859209972179	0	0	0	1
85	160	478	-1.57893871309339	-1.33900496919879	0	0	0	1
366	738	541	0.44799222223358	0.687925966128173	0	0	0	1
746	768	2824	-1.87856187255002	-1.63862812865543	0	0	0	1
66	52	342	-2.71741279674481	-2.47747905285021	0	0	0	1
9	24	613	-4.67478076296963	-4.43484701907503	0	0	0	1
6	5	163	-5.02680005934372	-4.78686631544912	0	0	0	1
16	28	238	-3.08746284125034	-2.84752909735575	0	0	0	1
17	36	178	-2.30580842952409	-2.06587468562949	0	0	0	1
212	555	305	0.86367852878722	1.10361227268181	0	0	0	1
1766	2632	1381	0.930446169477191	1.17037991337178	0	0	0	1
1125	1562	838	0.898372304442628	1.13830604833722	0	0	0	1
142	214	548	-1.35656509655938	-1.11663135266479	0	0	0	1
59	65	1800	-4.79141337818858	-4.55147963429399	0	0	0	1
1777	692	1332	-0.944750139434536	-0.704816395539943	0	0	0	1
1810	870	7921	-3.1865952711967	-2.94666152730211	0	0	0	1
7	10	405	-5.33985000288463	-5.09991625899003	0	0	0	1
1577	1424	5733	-2.00934113273221	-1.76940738883762	0	0	0	1
299	487	184	1.40421600602533	1.64414974991992	0	0	0	1
133	206	487	-1.24127743489912	-1.00134369100453	0	0	0	1
416	457	1110	-1.2802936061794	-1.04035986228481	0	0	0	1
611	432	1561	-1.85336731981444	-1.61343357591985	0	0	0	1
5461	3575	1126	1.66673641447288	1.90667015836748	0	0	0	1
138	189	57	1.72935241005633	1.96928615395092	0	0	0	1
67	95	452	-2.25032335408424	-2.01038961018965	0	0	0	1
18	18	123	-2.77258950389693	-2.53265576000233	0	0	0	1
596	521	262	0.991716560741057	1.23165030463565	0	0	0	1
61	81	728	-3.16794463731407	-2.92801089341948	0	0	0	1
392	211	810	-1.9406789090648	-1.70074516517021	0	0	0	1
11257	7870	19170	-1.28441479616066	-1.04448105226607	0	0	0	1
2032	1583	8754	-2.46728112850187	-2.22734738460727	0	0	0	1
1109	1044	776	0.427993154382758	0.667926898277351	0	0	0	1
132	67	1636	-4.60986784248398	-4.36993409858938	0	0	0	1
138	195	655	-1.7480207826752	-1.50808703878061	0	0	0	1
1594	1367	542	1.33464848625219	1.57458223014678	0	0	0	1
137	151	1532	-3.34279584259988	-3.10286209870529	0	0	0	1
774	848	1539	-0.859857061765011	-0.619923317870418	0	0	0	1
127	137	515	-1.91039653911005	-1.67046279521546	0	0	0	1
635	344	973	-1.50003124007901	-1.26009749618442	0	0	0	1
696	690	90	2.93859945533586	3.17853319923045	0	0	0	1
69	22	199	-3.17719300190635	-2.93725925801176	0	0	0	1
258	65	700	-3.42884329880387	-3.18890955490928	0	0	0	1
288	363	98	1.88911589388054	2.12904963777514	0	0	0	1
214	179	69	1.37529132048609	1.61522506438068	0	0	0	1
723	625	4064	-2.70097230722272	-2.46103856332812	0	0	0	1
10	15	209	-3.80046853647236	-3.56053479257777	0	0	0	1
190	100	695	-2.79701297783615	-2.55707923394155	0	0	0	1
26	10	497	-5.63517394667493	-5.39524020278033	0	0	0	1
163	232	72	1.68805599368526	1.92798973757985	0	0	0	1
26	17	213	-3.6472467789755	-3.40731303508091	0	0	0	1
188	146	1638	-3.48789508276099	-3.2479613388664	0	0	0	1
646	578	279	1.05080437067149	1.29073811456608	0	0	0	1
195	90	306	-1.76553474636298	-1.52560100246838	0	0	0	1
886	927	416	1.15598581048444	1.39591955437903	0	0	0	1
316	434	2431	-2.48578294558425	-2.24584920168966	0	0	0	1
317	466	153	1.60679830196163	1.84673204585622	0	0	0	1
55	31	1289	-5.37784023797478	-5.13790649408018	0	0	0	1
637	700	1491	-1.09085343045111	-0.850919686556521	0	0	0	1
46	78	346	-2.14922600877448	-1.90929226487988	0	0	0	1
123	150	38	1.9808911770523	2.22082492094689	0	0	0	1
319	531	86	2.62630329610205	2.86623703999665	0	0	0	1
3123	3820	1166	1.71200484972261	1.95193859361721	0	0	0	1
266	494	176	1.48893561294738	1.72886935684197	0	0	0	1
891	863	576	0.583291747736643	0.823225491631236	0	0	0	1
19	9	110	-3.61143471208235	-3.37150096818776	0	0	0	1
19	6	183	-4.93073733756289	-4.69080359366829	0	0	0	1
0	19	289	-3.92699816905709	-3.6870644251625	0	0	0	1
77	154	758	-2.29926749747619	-2.0593337535816	0	0	0	1
80	114	362	-1.66695587291846	-1.42702212902387	0	0	0	1
131	124	771	-2.63639073952816	-2.39645699563357	0	0	0	1
487	555	1321	-1.25107079000936	-1.01113704611477	0	0	0	1
30	33	218	-2.72379020541847	-2.48385646152388	0	0	0	1
172	228	88	1.37345839552744	1.61339213942204	0	0	0	1
45	40	339	-3.08321336824898	-2.84327962435439	0	0	0	1
453	237	2562	-3.43431151144339	-3.19437776754879	0	0	0	1
97	117	411	-1.81262986409828	-1.57269612020369	0	0	0	1
116	70	390	-2.47804729680464	-2.23811355291005	0	0	0	1
743	1000	282	1.82623293226329	2.06616667615789	0	0	0	1
5570	5313	3241	0.713087692155229	0.953021436049821	0	0	0	1
40	29	263	-3.18093799416473	-2.94100425027014	0	0	0	1
198	205	1083	-2.40133742810288	-2.16140368420829	0	0	0	1
624	715	1364	-0.931828497358421	-0.691894753463828	0	0	0	1
45	53	978	-4.20577020038903	-3.96583645649444	0	0	0	1
4695	5482	4481	0.29088160167327	0.530815345567863	0	0	0	1
219	345	86	2.00418779696343	2.24412154085803	0	0	0	1
1561	1113	457	1.28418752228389	1.52412126617848	0	0	0	1
37	45	209	-2.21550603575121	-1.97557229185662	0	0	0	1
231	258	90	1.51937415909358	1.75930790298817	0	0	0	1
116	32	557	-4.12153351734003	-3.88159977344544	0	0	0	1
77	164	43	1.93128724991599	2.17122099381058	0	0	0	1
1068	1602	773	1.05133382848386	1.29126757237846	0	0	0	1
123	137	1293	-3.23847447684973	-2.99854073295514	0	0	0	1
984	1493	1130	0.401891392831992	0.641825136726584	0	0	0	1
343	316	159	0.990897792892746	1.23083153678734	0	0	0	1
227	337	133	1.34132234568067	1.58125608957526	0	0	0	1
438	625	317	0.979373349410041	1.21930709330463	0	0	0	1
181	314	124	1.34042443850475	1.58035818239934	0	0	0	1
429	239	28	3.09351188592314	3.33344562981774	0	0	0	1
445	573	351	0.707064108452345	0.946997852346937	0	0	0	1
134	238	110	1.11345804978328	1.35339179367788	0	0	0	1
161	261	75	1.799087306074	2.0390210499686	0	0	0	1
1087	1063	700	0.602714769698776	0.842648513593369	0	0	0	1
54	92	297	-1.69075716474375	-1.45082342084916	0	0	0	1
